month_year,district_lgd_code,pincode,age_0_5,age_5_17,age_18_greater,district_label,state
Nov-25,484,441214,19,0,0,Nagpur,Maharashtra
Nov-25,484,441301,6,0,0,Nagpur,Maharashtra
Nov-25,484,441302,18,0,1,Nagpur,Maharashtra
Nov-25,484,441303,10,0,0,Nagpur,Maharashtra
Nov-25,484,441304,13,1,0,Nagpur,Maharashtra
Nov-25,484,441305,19,1,0,Nagpur,Maharashtra
Nov-25,484,441306,8,0,0,Nagpur,Maharashtra
Nov-25,484,441401,75,4,1,Nagpur,Maharashtra
Nov-25,484,441404,12,1,1,Nagpur,Maharashtra
Nov-25,484,441501,38,0,0,Nagpur,Maharashtra
Nov-25,484,441502,13,0,0,Nagpur,Maharashtra
Nov-25,485,431601,97,25,5,Nanded,Maharashtra
Nov-25,485,431602,53,14,10,Nanded,Maharashtra
Nov-25,485,431603,42,7,3,Nanded,Maharashtra
Nov-25,485,431604,92,31,16,Nanded,Maharashtra
Nov-25,485,431605,75,20,7,Nanded,Maharashtra
Nov-25,485,431606,13,2,0,Nanded,Maharashtra
Nov-25,485,431646,17,1,1,Nanded,Maharashtra
Nov-25,485,431704,27,10,4,Nanded,Maharashtra
Nov-25,485,431707,28,3,2,Nanded,Maharashtra
Nov-25,485,431708,106,15,0,Nanded,Maharashtra
Nov-25,485,431709,83,22,0,Nanded,Maharashtra
Nov-25,485,431710,48,4,0,Nanded,Maharashtra
Nov-25,485,431711,6,2,0,Nanded,Maharashtra
Nov-25,485,431712,74,19,0,Nanded,Maharashtra
Nov-25,485,431713,1,0,1,Nanded,Maharashtra
Nov-25,485,431714,135,22,8,Nanded,Maharashtra
Nov-25,485,431715,89,22,4,Nanded,Maharashtra
Nov-25,485,431716,12,0,0,Nanded,Maharashtra
Nov-25,485,431717,46,13,2,Nanded,Maharashtra
Nov-25,485,431718,11,0,2,Nanded,Maharashtra
Nov-25,485,431719,10,1,0,Nanded,Maharashtra
Nov-25,485,431721,23,6,0,Nanded,Maharashtra
Nov-25,485,431722,7,1,0,Nanded,Maharashtra
Nov-25,485,431723,16,1,0,Nanded,Maharashtra
Nov-25,485,431731,6,0,0,Nanded,Maharashtra
Nov-25,485,431741,9,3,3,Nanded,Maharashtra
Nov-25,485,431742,9,2,1,Nanded,Maharashtra
Nov-25,485,431743,10,0,0,Nanded,Maharashtra
Nov-25,485,431745,8,0,0,Nanded,Maharashtra
Nov-25,485,431746,1,0,0,Nanded,Maharashtra
Nov-25,485,431750,3,0,0,Nanded,Maharashtra
Nov-25,485,431801,27,6,0,Nanded,Maharashtra
Nov-25,485,431802,19,3,0,Nanded,Maharashtra
Nov-25,485,431803,7,2,4,Nanded,Maharashtra
Nov-25,485,431804,28,9,5,Nanded,Maharashtra
Nov-25,485,431805,17,4,1,Nanded,Maharashtra
Nov-25,485,431806,39,8,0,Nanded,Maharashtra
Nov-25,485,431807,11,5,0,Nanded,Maharashtra
Nov-25,485,431808,5,2,0,Nanded,Maharashtra
Nov-25,485,431809,19,4,1,Nanded,Maharashtra
Nov-25,485,431810,1,0,1,Nanded,Maharashtra
Nov-25,485,431811,3,1,0,Nanded,Maharashtra
Nov-25,486,425408,97,47,5,Nandurbar,Maharashtra
Nov-25,486,425409,152,55,6,Nandurbar,Maharashtra
Nov-25,486,425410,17,2,0,Nandurbar,Maharashtra
Nov-25,486,425411,23,4,2,Nandurbar,Maharashtra
Nov-25,486,425412,224,28,5,Nandurbar,Maharashtra
Nov-25,486,425413,99,29,1,Nandurbar,Maharashtra
Nov-25,486,425414,178,76,6,Nandurbar,Maharashtra
Nov-25,486,425415,49,9,1,Nandurbar,Maharashtra
Nov-25,486,425416,54,4,0,Nandurbar,Maharashtra
Nov-25,486,425417,20,3,0,Nandurbar,Maharashtra
Nov-25,486,425418,38,6,0,Nandurbar,Maharashtra
Nov-25,486,425419,53,3,4,Nandurbar,Maharashtra
Nov-25,486,425422,23,5,1,Nandurbar,Maharashtra
Nov-25,486,425423,26,6,1,Nandurbar,Maharashtra
Nov-25,486,425424,10,5,0,Nandurbar,Maharashtra
Nov-25,486,425426,27,1,0,Nandurbar,Maharashtra
Nov-25,486,425432,84,22,3,Nandurbar,Maharashtra
Nov-25,486,425442,55,6,1,Nandurbar,Maharashtra
Nov-25,486,425444,106,16,0,Nandurbar,Maharashtra
Nov-25,486,425452,123,29,3,Nandurbar,Maharashtra
Nov-25,487,422001,71,18,0,Nashik,Maharashtra
Nov-25,487,422002,8,2,0,Nashik,Maharashtra
Nov-25,487,422003,161,46,1,Nashik,Maharashtra
Nov-25,487,422004,30,19,0,Nashik,Maharashtra
Nov-25,487,422005,17,8,0,Nashik,Maharashtra
Nov-25,487,422006,49,10,0,Nashik,Maharashtra
Nov-25,487,422007,63,21,0,Nashik,Maharashtra
Nov-25,487,422008,30,7,0,Nashik,Maharashtra
Nov-25,487,422009,119,42,0,Nashik,Maharashtra
Nov-25,487,422010,111,22,0,Nashik,Maharashtra
Nov-25,487,422011,32,12,0,Nashik,Maharashtra
Nov-25,487,422012,54,18,1,Nashik,Maharashtra
Nov-25,487,422013,25,10,1,Nashik,Maharashtra
Nov-25,487,422101,145,35,2,Nashik,Maharashtra
Nov-25,487,422102,19,4,10,Nashik,Maharashtra
Nov-25,487,422103,89,15,30,Nashik,Maharashtra
Nov-25,487,422104,19,3,16,Nashik,Maharashtra
Nov-25,487,422105,9,1,0,Nashik,Maharashtra
Nov-25,487,422112,2,0,2,Nashik,Maharashtra
Nov-25,487,422113,0,1,4,Nashik,Maharashtra
Nov-25,487,422201,10,0,0,Nashik,Maharashtra
Nov-25,487,422202,18,2,0,Nashik,Maharashtra
Nov-25,487,422203,41,10,1,Nashik,Maharashtra
Nov-25,487,422204,66,8,2,Nashik,Maharashtra
Nov-25,487,422205,7,0,0,Nashik,Maharashtra
Nov-25,487,422206,16,1,0,Nashik,Maharashtra
Nov-25,487,422207,14,3,0,Nashik,Maharashtra
Nov-25,487,422208,83,20,0,Nashik,Maharashtra
Nov-25,487,422209,49,8,1,Nashik,Maharashtra
Nov-25,487,422210,14,4,0,Nashik,Maharashtra
Nov-25,487,422211,45,9,0,Nashik,Maharashtra
Nov-25,487,422212,24,7,1,Nashik,Maharashtra
Nov-25,487,422213,12,3,1,Nashik,Maharashtra
Nov-25,487,422214,2,1,0,Nashik,Maharashtra
Nov-25,487,422215,7,0,0,Nashik,Maharashtra
Nov-25,487,422222,13,2,0,Nashik,Maharashtra
Nov-25,487,422301,4,2,0,Nashik,Maharashtra
Nov-25,487,422302,11,5,0,Nashik,Maharashtra
Nov-25,487,422303,24,13,0,Nashik,Maharashtra
Nov-25,487,422304,15,0,0,Nashik,Maharashtra
Nov-25,487,422305,19,4,0,Nashik,Maharashtra
Nov-25,487,422306,30,6,0,Nashik,Maharashtra
Nov-25,487,422308,2,1,0,Nashik,Maharashtra
Nov-25,487,422401,17,4,0,Nashik,Maharashtra
Nov-25,487,422402,72,7,0,Nashik,Maharashtra
Nov-25,487,422403,94,6,0,Nashik,Maharashtra
Nov-25,487,422502,56,4,1,Nashik,Maharashtra
Nov-25,487,422606,24,9,7,Nashik,Maharashtra
Nov-25,487,423101,87,11,0,Nashik,Maharashtra
Nov-25,487,423102,39,9,0,Nashik,Maharashtra
Nov-25,487,423104,112,14,1,Nashik,Maharashtra
Nov-25,487,423105,100,20,2,Nashik,Maharashtra
Nov-25,487,423106,75,10,0,Nashik,Maharashtra
Nov-25,487,423108,19,1,0,Nashik,Maharashtra
Nov-25,487,423110,26,2,0,Nashik,Maharashtra
Nov-25,487,423111,12,0,0,Nashik,Maharashtra
Nov-25,487,423117,8,1,0,Nashik,Maharashtra
Nov-25,487,423201,28,5,0,Nashik,Maharashtra
Nov-25,487,423202,8,2,0,Nashik,Maharashtra
Nov-25,487,423203,755,369,7,Nashik,Maharashtra
Nov-25,487,423204,19,6,0,Nashik,Maharashtra
Nov-25,487,423205,26,6,0,Nashik,Maharashtra
Nov-25,487,423206,37,11,0,Nashik,Maharashtra
Nov-25,487,423208,28,15,0,Nashik,Maharashtra
Nov-25,487,423212,47,13,0,Nashik,Maharashtra
Nov-25,487,423213,21,2,0,Nashik,Maharashtra
Nov-25,487,423301,115,11,0,Nashik,Maharashtra
Nov-25,487,423302,43,10,0,Nashik,Maharashtra
Nov-25,487,423303,13,1,0,Nashik,Maharashtra
Nov-25,487,423401,70,13,0,Nashik,Maharashtra
Nov-25,487,423402,10,1,0,Nashik,Maharashtra
Nov-25,487,423403,12,6,0,Nashik,Maharashtra
Nov-25,487,423501,27,5,4,Nashik,Maharashtra
Nov-25,487,423502,39,1,0,Nashik,Maharashtra
Nov-25,487,424109,17,4,0,Nashik,Maharashtra
Nov-25,488,413405,0,1,0,Dharashiv,Maharashtra
Nov-25,488,413501,4,1,0,Dharashiv,Maharashtra
Nov-25,488,413502,1,0,0,Dharashiv,Maharashtra
Nov-25,488,413503,0,1,1,Dharashiv,Maharashtra
Nov-25,488,413504,0,1,0,Dharashiv,Maharashtra
Nov-25,488,413505,1,0,0,Dharashiv,Maharashtra
Nov-25,488,413507,2,0,1,Dharashiv,Maharashtra
Nov-25,488,413526,1,0,0,Dharashiv,Maharashtra
Nov-25,488,413528,1,0,2,Dharashiv,Maharashtra
Nov-25,488,413601,1,0,2,Dharashiv,Maharashtra
Nov-25,488,413602,2,0,0,Dharashiv,Maharashtra
Nov-25,488,413604,0,1,0,Dharashiv,Maharashtra
Nov-25,488,413605,0,1,6,Dharashiv,Maharashtra
Nov-25,488,413606,1,1,2,Dharashiv,Maharashtra
Nov-25,489,431401,269,82,20,Parbhani,Maharashtra
Nov-25,489,431402,93,10,0,Parbhani,Maharashtra
Nov-25,489,431503,56,13,0,Parbhani,Maharashtra
Nov-25,489,431505,65,12,1,Parbhani,Maharashtra
Nov-25,489,431506,77,10,7,Parbhani,Maharashtra
Nov-25,489,431508,32,3,15,Parbhani,Maharashtra
Nov-25,489,431509,138,19,17,Parbhani,Maharashtra
Nov-25,489,431510,28,9,27,Parbhani,Maharashtra
Nov-25,489,431511,65,7,0,Parbhani,Maharashtra
Nov-25,489,431514,171,15,0,Parbhani,Maharashtra
Nov-25,489,431516,37,10,1,Parbhani,Maharashtra
Nov-25,489,431521,43,3,0,Parbhani,Maharashtra
Nov-25,489,431536,53,6,0,Parbhani,Maharashtra
Nov-25,489,431537,24,2,0,Parbhani,Maharashtra
Nov-25,489,431540,45,1,0,Parbhani,Maharashtra
Nov-25,489,431541,47,6,6,Parbhani,Maharashtra
Nov-25,489,431720,54,2,0,Parbhani,Maharashtra
Nov-25,490,410301,2,1,0,Pune,Maharashtra
Nov-25,490,410302,0,2,0,Pune,Maharashtra
Nov-25,490,410401,25,11,0,Pune,Maharashtra
Nov-25,490,410402,2,1,0,Pune,Maharashtra
Nov-25,490,410403,6,8,0,Pune,Maharashtra
Nov-25,490,410405,15,6,0,Pune,Maharashtra
Nov-25,490,410406,7,10,0,Pune,Maharashtra
Nov-25,490,410501,115,18,4,Pune,Maharashtra
Nov-25,490,410502,52,6,4,Pune,Maharashtra
Nov-25,490,410503,24,3,12,Pune,Maharashtra
Nov-25,490,410504,48,3,5,Pune,Maharashtra
Nov-25,490,410505,63,9,11,Pune,Maharashtra
Nov-25,490,410506,57,7,0,Pune,Maharashtra
Nov-25,490,410507,47,10,0,Pune,Maharashtra
Nov-25,490,410508,2,0,0,Pune,Maharashtra
Nov-25,490,410509,9,3,5,Pune,Maharashtra
Nov-25,490,410510,1,0,1,Pune,Maharashtra
Nov-25,490,410511,5,1,0,Pune,Maharashtra
Nov-25,490,410512,13,0,2,Pune,Maharashtra
Nov-25,490,410513,4,1,0,Pune,Maharashtra
Nov-25,490,410515,6,0,4,Pune,Maharashtra
Nov-25,490,410516,5,1,6,Pune,Maharashtra
Nov-25,490,411001,88,26,8,Pune,Maharashtra
Nov-25,490,411002,35,4,5,Pune,Maharashtra
Nov-25,490,411003,27,11,0,Pune,Maharashtra
Nov-25,490,411004,19,0,5,Pune,Maharashtra
Nov-25,490,411005,20,1,0,Pune,Maharashtra
Nov-25,490,411006,96,10,4,Pune,Maharashtra
Nov-25,490,411007,18,3,1,Pune,Maharashtra
Nov-25,490,411008,8,1,0,Pune,Maharashtra
Nov-25,490,411009,59,5,5,Pune,Maharashtra
Nov-25,490,411011,21,3,1,Pune,Maharashtra
Nov-25,490,411012,28,5,0,Pune,Maharashtra
Nov-25,490,411013,38,14,0,Pune,Maharashtra
Nov-25,490,411014,156,43,8,Pune,Maharashtra
Nov-25,490,411015,118,24,5,Pune,Maharashtra
Nov-25,490,411016,31,3,3,Pune,Maharashtra
Nov-25,490,411017,124,35,6,Pune,Maharashtra
Nov-25,490,411018,51,15,3,Pune,Maharashtra
Nov-25,490,411019,100,14,1,Pune,Maharashtra
Nov-25,490,411020,16,4,0,Pune,Maharashtra
Nov-25,490,411021,120,26,4,Pune,Maharashtra
Nov-25,490,411022,5,1,0,Pune,Maharashtra
Nov-25,490,411023,15,4,11,Pune,Maharashtra
Nov-25,490,411024,8,3,0,Pune,Maharashtra
Nov-25,490,411025,7,1,12,Pune,Maharashtra
Nov-25,490,411026,33,10,1,Pune,Maharashtra
Nov-25,490,411027,105,53,3,Pune,Maharashtra
Nov-25,490,411028,152,20,7,Pune,Maharashtra
Nov-25,490,411030,57,4,3,Pune,Maharashtra
Nov-25,490,411031,3,1,0,Pune,Maharashtra
Nov-25,490,411032,48,8,0,Pune,Maharashtra
Nov-25,490,411033,244,85,3,Pune,Maharashtra
Nov-25,490,411034,17,1,0,Pune,Maharashtra
Nov-25,490,411035,22,3,0,Pune,Maharashtra
Nov-25,490,411036,78,10,2,Pune,Maharashtra
Nov-25,490,411037,121,17,4,Pune,Maharashtra
Nov-25,490,411038,148,11,3,Pune,Maharashtra
Nov-25,490,411039,114,35,4,Pune,Maharashtra
Nov-25,490,411040,34,3,2,Pune,Maharashtra
Nov-25,490,411041,147,26,5,Pune,Maharashtra
Nov-25,490,411042,87,13,5,Pune,Maharashtra
Nov-25,490,411043,38,12,7,Pune,Maharashtra
Nov-25,490,411044,58,14,2,Pune,Maharashtra
Nov-25,490,411045,96,30,7,Pune,Maharashtra
Nov-25,490,411046,123,33,8,Pune,Maharashtra
Nov-25,490,411047,72,25,0,Pune,Maharashtra
Nov-25,490,411048,167,45,6,Pune,Maharashtra
Nov-25,490,411051,27,3,1,Pune,Maharashtra
Nov-25,490,411052,24,0,0,Pune,Maharashtra
Nov-25,490,411057,160,43,1,Pune,Maharashtra
Nov-25,490,411058,37,9,1,Pune,Maharashtra
Nov-25,490,411060,44,15,0,Pune,Maharashtra
Nov-25,490,411061,54,21,0,Pune,Maharashtra
Nov-25,490,411062,97,28,2,Pune,Maharashtra
Nov-25,490,411068,22,2,0,Pune,Maharashtra
Nov-25,490,412101,105,20,2,Pune,Maharashtra
Nov-25,490,412102,8,0,0,Pune,Maharashtra
Nov-25,490,412103,9,0,0,Pune,Maharashtra
Nov-25,490,412104,16,4,0,Pune,Maharashtra
Nov-25,490,412105,180,58,2,Pune,Maharashtra
Nov-25,490,412106,28,3,0,Pune,Maharashtra
Nov-25,490,412107,4,2,1,Pune,Maharashtra
Nov-25,490,412108,18,21,4,Pune,Maharashtra
Nov-25,490,412109,33,9,1,Pune,Maharashtra
Nov-25,490,412110,7,0,0,Pune,Maharashtra
Nov-25,490,412112,0,2,0,Pune,Maharashtra
Nov-25,490,412114,35,14,0,Pune,Maharashtra
Nov-25,490,412115,48,46,1,Pune,Maharashtra
Nov-25,490,412201,37,5,0,Pune,Maharashtra
Nov-25,490,412202,27,2,1,Pune,Maharashtra
Nov-25,490,412203,43,3,3,Pune,Maharashtra
Nov-25,490,412204,6,4,0,Pune,Maharashtra
Nov-25,490,412205,42,2,9,Pune,Maharashtra
Nov-25,490,412206,44,4,19,Pune,Maharashtra
Nov-25,490,412207,124,45,7,Pune,Maharashtra
Nov-25,490,412208,41,8,0,Pune,Maharashtra
Nov-25,490,412209,14,2,0,Pune,Maharashtra
Nov-25,490,412210,46,6,0,Pune,Maharashtra
Nov-25,490,412211,38,3,0,Pune,Maharashtra
Nov-25,490,412212,6,0,0,Pune,Maharashtra
Nov-25,490,412213,28,3,5,Pune,Maharashtra
Nov-25,490,412214,27,5,2,Pune,Maharashtra
Nov-25,490,412215,9,3,6,Pune,Maharashtra
Nov-25,490,412216,15,4,1,Pune,Maharashtra
Nov-25,490,412218,27,2,1,Pune,Maharashtra
Nov-25,490,412219,25,4,2,Pune,Maharashtra
Nov-25,490,412220,7,0,0,Pune,Maharashtra
Nov-25,490,412301,32,2,4,Pune,Maharashtra
Nov-25,490,412303,18,7,2,Pune,Maharashtra
Nov-25,490,412304,9,4,0,Pune,Maharashtra
Nov-25,490,412305,6,1,0,Pune,Maharashtra
Nov-25,490,412306,16,1,0,Pune,Maharashtra
Nov-25,490,412307,64,8,2,Pune,Maharashtra
Nov-25,490,412308,84,18,12,Pune,Maharashtra
Nov-25,490,412311,10,1,0,Pune,Maharashtra
Nov-25,490,412312,2,0,0,Pune,Maharashtra
Nov-25,490,412401,6,0,1,Pune,Maharashtra
Nov-25,490,412402,6,2,0,Pune,Maharashtra
Nov-25,490,412403,6,0,0,Pune,Maharashtra
Nov-25,490,412404,14,1,1,Pune,Maharashtra
Nov-25,490,412405,4,2,4,Pune,Maharashtra
Nov-25,490,412406,9,0,2,Pune,Maharashtra
Nov-25,490,412408,9,1,13,Pune,Maharashtra
Nov-25,490,412409,19,0,1,Pune,Maharashtra
Nov-25,490,412410,9,0,0,Pune,Maharashtra
Nov-25,490,412411,15,0,0,Pune,Maharashtra
Nov-25,490,412412,9,2,0,Pune,Maharashtra
Nov-25,490,413102,132,24,2,Pune,Maharashtra
Nov-25,490,413103,23,1,0,Pune,Maharashtra
Nov-25,490,413104,17,8,9,Pune,Maharashtra
Nov-25,490,413105,10,0,0,Pune,Maharashtra
Nov-25,490,413106,43,3,5,Pune,Maharashtra
Nov-25,490,413110,16,1,0,Pune,Maharashtra
Nov-25,490,413114,18,12,1,Pune,Maharashtra
Nov-25,490,413115,4,1,1,Pune,Maharashtra
Nov-25,490,413116,7,0,0,Pune,Maharashtra
Nov-25,490,413120,11,3,1,Pune,Maharashtra
Nov-25,490,413130,35,4,2,Pune,Maharashtra
Nov-25,490,413132,22,3,0,Pune,Maharashtra
Nov-25,490,413133,10,2,0,Pune,Maharashtra
Nov-25,490,413211,37,7,0,Pune,Maharashtra
Nov-25,490,413801,11,9,1,Pune,Maharashtra
Nov-25,490,413802,9,1,3,Pune,Maharashtra
Nov-25,491,400702,37,4,0,Raigad,Maharashtra
Nov-25,491,400707,5,0,0,Raigad,Maharashtra
Nov-25,491,402101,4,1,0,Raigad,Maharashtra
Nov-25,491,402102,4,0,0,Raigad,Maharashtra
Nov-25,491,402103,19,3,0,Raigad,Maharashtra
Nov-25,491,402104,12,3,1,Raigad,Maharashtra
Nov-25,491,402105,48,7,0,Raigad,Maharashtra
Nov-25,491,402106,20,3,0,Raigad,Maharashtra
Nov-25,491,402107,111,10,0,Raigad,Maharashtra
Nov-25,491,402108,11,4,5,Raigad,Maharashtra
Nov-25,491,402109,28,5,0,Raigad,Maharashtra
Nov-25,491,402110,25,9,0,Raigad,Maharashtra
Nov-25,491,402111,17,2,2,Raigad,Maharashtra
Nov-25,491,402112,18,0,0,Raigad,Maharashtra
Nov-25,491,402113,9,0,0,Raigad,Maharashtra
Nov-25,491,402114,4,0,0,Raigad,Maharashtra
Nov-25,491,402115,7,1,0,Raigad,Maharashtra
Nov-25,491,402116,12,1,0,Raigad,Maharashtra
Nov-25,491,402117,10,0,0,Raigad,Maharashtra
Nov-25,491,402120,7,1,0,Raigad,Maharashtra
Nov-25,491,402122,11,0,0,Raigad,Maharashtra
Nov-25,491,402126,1,0,0,Raigad,Maharashtra
Nov-25,491,402201,53,3,7,Raigad,Maharashtra
Nov-25,491,402202,11,1,2,Raigad,Maharashtra
Nov-25,491,402203,23,2,0,Raigad,Maharashtra
Nov-25,491,402204,11,0,0,Raigad,Maharashtra
Nov-25,491,402207,6,0,0,Raigad,Maharashtra
Nov-25,491,402209,16,2,3,Raigad,Maharashtra
Nov-25,491,402301,25,3,0,Raigad,Maharashtra
Nov-25,491,402302,8,2,0,Raigad,Maharashtra
Nov-25,491,402303,12,1,0,Raigad,Maharashtra
Nov-25,491,402304,24,3,0,Raigad,Maharashtra
Nov-25,491,402305,6,1,0,Raigad,Maharashtra
Nov-25,491,402306,7,0,0,Raigad,Maharashtra
Nov-25,491,402307,2,2,0,Raigad,Maharashtra
Nov-25,491,402308,22,0,0,Raigad,Maharashtra
Nov-25,491,402309,2,0,0,Raigad,Maharashtra
Nov-25,491,402401,32,6,0,Raigad,Maharashtra
Nov-25,491,402402,13,0,0,Raigad,Maharashtra
Nov-25,491,402403,15,0,2,Raigad,Maharashtra
Nov-25,491,402404,7,0,0,Raigad,Maharashtra
Nov-25,491,410101,56,5,0,Raigad,Maharashtra
Nov-25,491,410201,69,12,1,Raigad,Maharashtra
Nov-25,491,410202,13,2,0,Raigad,Maharashtra
Nov-25,491,410203,42,15,1,Raigad,Maharashtra
Nov-25,491,410204,5,1,0,Raigad,Maharashtra
Nov-25,491,410205,29,6,0,Raigad,Maharashtra
Nov-25,491,410206,399,108,1,Raigad,Maharashtra
Nov-25,491,410207,22,0,0,Raigad,Maharashtra
Nov-25,491,410208,62,20,0,Raigad,Maharashtra
Nov-25,491,410209,26,5,0,Raigad,Maharashtra
Nov-25,491,410210,107,25,0,Raigad,Maharashtra
Nov-25,491,410216,0,1,0,Raigad,Maharashtra
Nov-25,491,410218,79,27,0,Raigad,Maharashtra
Nov-25,491,410220,7,1,1,Raigad,Maharashtra
Nov-25,491,410221,48,5,0,Raigad,Maharashtra
Nov-25,491,410222,13,2,0,Raigad,Maharashtra
Nov-25,491,415213,0,0,1,Raigad,Maharashtra
Nov-25,492,415202,9,0,2,Ratnagiri,Maharashtra
Nov-25,492,415203,23,1,2,Ratnagiri,Maharashtra
Nov-25,492,415208,9,1,0,Ratnagiri,Maharashtra
Nov-25,492,415601,4,0,0,Ratnagiri,Maharashtra
Nov-25,492,415602,4,0,0,Ratnagiri,Maharashtra
Nov-25,492,415603,3,0,0,Ratnagiri,Maharashtra
Nov-25,492,415604,20,0,0,Ratnagiri,Maharashtra
Nov-25,492,415605,49,3,0,Ratnagiri,Maharashtra
Nov-25,492,415606,5,0,0,Ratnagiri,Maharashtra
Nov-25,492,415607,10,0,0,Ratnagiri,Maharashtra
Nov-25,492,415608,12,1,2,Ratnagiri,Maharashtra
Nov-25,492,415609,2,0,2,Ratnagiri,Maharashtra
Nov-25,492,415610,11,0,2,Ratnagiri,Maharashtra
Nov-25,492,415611,12,2,2,Ratnagiri,Maharashtra
Nov-25,492,415612,58,12,0,Ratnagiri,Maharashtra
Nov-25,492,415613,11,3,0,Ratnagiri,Maharashtra
Nov-25,492,415614,3,0,0,Ratnagiri,Maharashtra
Nov-25,492,415615,3,0,0,Ratnagiri,Maharashtra
Nov-25,492,415616,5,0,0,Ratnagiri,Maharashtra
Nov-25,492,415617,4,0,0,Ratnagiri,Maharashtra
Nov-25,492,415619,9,1,0,Ratnagiri,Maharashtra
Nov-25,492,415620,27,0,1,Ratnagiri,Maharashtra
Nov-25,492,415621,3,0,0,Ratnagiri,Maharashtra
Nov-25,492,415626,3,0,0,Ratnagiri,Maharashtra
Nov-25,492,415628,9,5,0,Ratnagiri,Maharashtra
Nov-25,492,415629,3,0,0,Ratnagiri,Maharashtra
Nov-25,492,415637,1,0,0,Ratnagiri,Maharashtra
Nov-25,492,415639,28,0,0,Ratnagiri,Maharashtra
Nov-25,492,415640,3,1,0,Ratnagiri,Maharashtra
Nov-25,492,415641,8,3,0,Ratnagiri,Maharashtra
Nov-25,492,415643,6,1,0,Ratnagiri,Maharashtra
Nov-25,492,415701,6,1,0,Ratnagiri,Maharashtra
Nov-25,492,415702,1,1,0,Ratnagiri,Maharashtra
Nov-25,492,415703,20,2,0,Ratnagiri,Maharashtra
Nov-25,492,415705,1,0,0,Ratnagiri,Maharashtra
Nov-25,492,415706,1,0,0,Ratnagiri,Maharashtra
Nov-25,492,415708,4,1,0,Ratnagiri,Maharashtra
Nov-25,492,415709,32,3,0,Ratnagiri,Maharashtra
Nov-25,492,415710,3,0,0,Ratnagiri,Maharashtra
Nov-25,492,415711,6,0,0,Ratnagiri,Maharashtra
Nov-25,492,415712,23,3,0,Ratnagiri,Maharashtra
Nov-25,492,415713,10,1,0,Ratnagiri,Maharashtra
Nov-25,492,415714,2,0,0,Ratnagiri,Maharashtra
Nov-25,492,415715,5,2,0,Ratnagiri,Maharashtra
Nov-25,492,415716,3,2,0,Ratnagiri,Maharashtra
Nov-25,492,415717,2,0,0,Ratnagiri,Maharashtra
Nov-25,492,415718,1,2,0,Ratnagiri,Maharashtra
Nov-25,492,415719,12,1,0,Ratnagiri,Maharashtra
Nov-25,492,415720,2,0,0,Ratnagiri,Maharashtra
Nov-25,492,415722,17,0,0,Ratnagiri,Maharashtra
Nov-25,492,415724,13,0,0,Ratnagiri,Maharashtra
Nov-25,492,415726,7,0,0,Ratnagiri,Maharashtra
Nov-25,492,415727,18,0,0,Ratnagiri,Maharashtra
Nov-25,492,415728,1,0,0,Ratnagiri,Maharashtra
Nov-25,492,415729,6,0,0,Ratnagiri,Maharashtra
Nov-25,492,415730,3,0,0,Ratnagiri,Maharashtra
Nov-25,492,415801,4,1,1,Ratnagiri,Maharashtra
Nov-25,492,415802,8,0,0,Ratnagiri,Maharashtra
Nov-25,492,415803,8,0,0,Ratnagiri,Maharashtra
Nov-25,492,415804,13,0,4,Ratnagiri,Maharashtra
Nov-25,492,415805,1,0,0,Ratnagiri,Maharashtra
Nov-25,492,415806,9,0,0,Ratnagiri,Maharashtra
Nov-25,492,415807,1,0,0,Ratnagiri,Maharashtra
Nov-25,492,416701,25,3,0,Ratnagiri,Maharashtra
Nov-25,492,416702,38,0,0,Ratnagiri,Maharashtra
Nov-25,492,416704,15,0,0,Ratnagiri,Maharashtra
Nov-25,492,416705,6,1,0,Ratnagiri,Maharashtra
Nov-25,492,416712,12,0,0,Ratnagiri,Maharashtra
Nov-25,492,416713,7,0,0,Ratnagiri,Maharashtra
Nov-25,493,415301,18,8,0,Sangli,Maharashtra
Nov-25,493,415302,6,0,2,Sangli,Maharashtra
Nov-25,493,415303,20,2,0,Sangli,Maharashtra
Nov-25,493,415304,12,0,0,Sangli,Maharashtra
Nov-25,493,415305,34,1,0,Sangli,Maharashtra
Nov-25,493,415306,27,3,0,Sangli,Maharashtra
Nov-25,493,415307,15,1,0,Sangli,Maharashtra
Nov-25,493,415308,16,2,0,Sangli,Maharashtra
Nov-25,493,415309,3,2,0,Sangli,Maharashtra
Nov-25,493,415310,14,0,0,Sangli,Maharashtra
Nov-25,493,415311,57,11,0,Sangli,Maharashtra
Nov-25,493,415313,1,0,1,Sangli,Maharashtra
Nov-25,493,415315,10,3,0,Sangli,Maharashtra
Nov-25,493,415401,8,0,0,Sangli,Maharashtra
Nov-25,493,415403,12,0,0,Sangli,Maharashtra
Nov-25,493,415404,13,2,0,Sangli,Maharashtra
Nov-25,493,415405,15,1,0,Sangli,Maharashtra
Nov-25,493,415406,14,1,0,Sangli,Maharashtra
Nov-25,493,415407,13,1,0,Sangli,Maharashtra
Nov-25,493,415408,18,1,0,Sangli,Maharashtra
Nov-25,493,415409,43,7,2,Sangli,Maharashtra
Nov-25,493,415410,3,0,0,Sangli,Maharashtra
Nov-25,493,415411,11,0,0,Sangli,Maharashtra
Nov-25,493,415412,8,1,0,Sangli,Maharashtra
Nov-25,493,415413,3,1,0,Sangli,Maharashtra
