month_year,district_lgd_code,pincode,bio_age_5_17,bio_age_17_,district_label,state
May-25,485,431736,0,11,Nanded,Maharashtra
May-25,485,431741,80,312,Nanded,Maharashtra
May-25,485,431742,248,1118,Nanded,Maharashtra
May-25,485,431743,35,224,Nanded,Maharashtra
May-25,485,431745,105,204,Nanded,Maharashtra
May-25,485,431746,0,15,Nanded,Maharashtra
May-25,485,431750,29,117,Nanded,Maharashtra
May-25,485,431801,362,1315,Nanded,Maharashtra
May-25,485,431802,303,892,Nanded,Maharashtra
May-25,485,431803,150,643,Nanded,Maharashtra
May-25,485,431804,446,1457,Nanded,Maharashtra
May-25,485,431805,252,874,Nanded,Maharashtra
May-25,485,431806,755,967,Nanded,Maharashtra
May-25,485,431807,77,692,Nanded,Maharashtra
May-25,485,431808,131,542,Nanded,Maharashtra
May-25,485,431809,214,676,Nanded,Maharashtra
May-25,485,431810,2,16,Nanded,Maharashtra
May-25,485,431811,19,75,Nanded,Maharashtra
May-25,486,425408,348,1035,Nandurbar,Maharashtra
May-25,486,425409,486,1898,Nandurbar,Maharashtra
May-25,486,425410,81,208,Nandurbar,Maharashtra
May-25,486,425411,91,354,Nandurbar,Maharashtra
May-25,486,425412,978,2808,Nandurbar,Maharashtra
May-25,486,425413,697,2103,Nandurbar,Maharashtra
May-25,486,425414,1308,2593,Nandurbar,Maharashtra
May-25,486,425415,627,1085,Nandurbar,Maharashtra
May-25,486,425416,476,1013,Nandurbar,Maharashtra
May-25,486,425417,223,371,Nandurbar,Maharashtra
May-25,486,425418,471,797,Nandurbar,Maharashtra
May-25,486,425419,411,1175,Nandurbar,Maharashtra
May-25,486,425422,76,449,Nandurbar,Maharashtra
May-25,486,425423,76,337,Nandurbar,Maharashtra
May-25,486,425424,58,275,Nandurbar,Maharashtra
May-25,486,425426,416,670,Nandurbar,Maharashtra
May-25,486,425432,398,1625,Nandurbar,Maharashtra
May-25,486,425442,333,1580,Nandurbar,Maharashtra
May-25,486,425444,302,939,Nandurbar,Maharashtra
May-25,486,425452,826,1204,Nandurbar,Maharashtra
May-25,487,422001,268,572,Nashik,Maharashtra
May-25,487,422002,148,325,Nashik,Maharashtra
May-25,487,422003,969,1899,Nashik,Maharashtra
May-25,487,422004,21,46,Nashik,Maharashtra
May-25,487,422005,80,134,Nashik,Maharashtra
May-25,487,422006,257,476,Nashik,Maharashtra
May-25,487,422007,335,733,Nashik,Maharashtra
May-25,487,422008,207,348,Nashik,Maharashtra
May-25,487,422009,508,1101,Nashik,Maharashtra
May-25,487,422010,1093,2068,Nashik,Maharashtra
May-25,487,422011,157,315,Nashik,Maharashtra
May-25,487,422012,445,785,Nashik,Maharashtra
May-25,487,422013,129,322,Nashik,Maharashtra
May-25,487,422101,684,1619,Nashik,Maharashtra
May-25,487,422102,264,619,Nashik,Maharashtra
May-25,487,422103,544,1089,Nashik,Maharashtra
May-25,487,422104,79,108,Nashik,Maharashtra
May-25,487,422105,74,164,Nashik,Maharashtra
May-25,487,422112,28,48,Nashik,Maharashtra
May-25,487,422113,1,12,Nashik,Maharashtra
May-25,487,422201,59,103,Nashik,Maharashtra
May-25,487,422202,493,1072,Nashik,Maharashtra
May-25,487,422203,340,794,Nashik,Maharashtra
May-25,487,422204,250,913,Nashik,Maharashtra
May-25,487,422205,107,206,Nashik,Maharashtra
May-25,487,422206,158,365,Nashik,Maharashtra
May-25,487,422207,236,324,Nashik,Maharashtra
May-25,487,422208,376,1381,Nashik,Maharashtra
May-25,487,422209,157,403,Nashik,Maharashtra
May-25,487,422210,113,312,Nashik,Maharashtra
May-25,487,422211,489,1359,Nashik,Maharashtra
May-25,487,422212,203,622,Nashik,Maharashtra
May-25,487,422213,92,275,Nashik,Maharashtra
May-25,487,422214,2,11,Nashik,Maharashtra
May-25,487,422215,174,354,Nashik,Maharashtra
May-25,487,422221,0,3,Nashik,Maharashtra
May-25,487,422222,96,222,Nashik,Maharashtra
May-25,487,422301,24,81,Nashik,Maharashtra
May-25,487,422302,60,148,Nashik,Maharashtra
May-25,487,422303,168,428,Nashik,Maharashtra
May-25,487,422304,162,373,Nashik,Maharashtra
May-25,487,422305,163,321,Nashik,Maharashtra
May-25,487,422306,347,738,Nashik,Maharashtra
May-25,487,422308,57,156,Nashik,Maharashtra
May-25,487,422401,152,295,Nashik,Maharashtra
May-25,487,422402,387,1168,Nashik,Maharashtra
May-25,487,422403,1009,2447,Nashik,Maharashtra
May-25,487,422502,191,370,Nashik,Maharashtra
May-25,487,422606,114,215,Nashik,Maharashtra
May-25,487,423101,238,433,Nashik,Maharashtra
May-25,487,423102,272,503,Nashik,Maharashtra
May-25,487,423104,796,1601,Nashik,Maharashtra
May-25,487,423105,416,1006,Nashik,Maharashtra
May-25,487,423106,549,1427,Nashik,Maharashtra
May-25,487,423108,66,177,Nashik,Maharashtra
May-25,487,423110,55,90,Nashik,Maharashtra
May-25,487,423111,70,176,Nashik,Maharashtra
May-25,487,423117,86,236,Nashik,Maharashtra
May-25,487,423201,178,287,Nashik,Maharashtra
May-25,487,423202,63,103,Nashik,Maharashtra
May-25,487,423203,1698,3361,Nashik,Maharashtra
May-25,487,423204,279,575,Nashik,Maharashtra
May-25,487,423205,189,443,Nashik,Maharashtra
May-25,487,423206,166,454,Nashik,Maharashtra
May-25,487,423208,106,181,Nashik,Maharashtra
May-25,487,423212,119,270,Nashik,Maharashtra
May-25,487,423213,159,304,Nashik,Maharashtra
May-25,487,423301,575,1350,Nashik,Maharashtra
May-25,487,423302,185,621,Nashik,Maharashtra
May-25,487,423303,123,237,Nashik,Maharashtra
May-25,487,423401,312,680,Nashik,Maharashtra
May-25,487,423402,79,103,Nashik,Maharashtra
May-25,487,423403,59,145,Nashik,Maharashtra
May-25,487,423501,680,1531,Nashik,Maharashtra
May-25,487,423502,270,621,Nashik,Maharashtra
May-25,487,424109,209,535,Nashik,Maharashtra
May-25,488,413405,0,8,Dharashiv,Maharashtra
May-25,488,413501,18,70,Dharashiv,Maharashtra
May-25,488,413502,6,16,Dharashiv,Maharashtra
May-25,488,413503,0,24,Dharashiv,Maharashtra
May-25,488,413504,3,15,Dharashiv,Maharashtra
May-25,488,413505,2,20,Dharashiv,Maharashtra
May-25,488,413507,1,55,Dharashiv,Maharashtra
May-25,488,413508,0,6,Dharashiv,Maharashtra
May-25,488,413509,1,9,Dharashiv,Maharashtra
May-25,488,413525,0,23,Dharashiv,Maharashtra
May-25,488,413526,0,6,Dharashiv,Maharashtra
May-25,488,413528,0,13,Dharashiv,Maharashtra
May-25,488,413534,0,5,Dharashiv,Maharashtra
May-25,488,413601,0,18,Dharashiv,Maharashtra
May-25,488,413602,0,22,Dharashiv,Maharashtra
May-25,488,413603,1,14,Dharashiv,Maharashtra
May-25,488,413604,0,6,Dharashiv,Maharashtra
May-25,488,413605,0,13,Dharashiv,Maharashtra
May-25,488,413606,2,15,Dharashiv,Maharashtra
May-25,488,413608,0,9,Dharashiv,Maharashtra
May-25,488,413623,0,18,Dharashiv,Maharashtra
May-25,488,413624,0,7,Dharashiv,Maharashtra
May-25,489,431401,2512,4406,Parbhani,Maharashtra
May-25,489,431402,553,1399,Parbhani,Maharashtra
May-25,489,431503,630,1463,Parbhani,Maharashtra
May-25,489,431505,511,1722,Parbhani,Maharashtra
May-25,489,431506,628,959,Parbhani,Maharashtra
May-25,489,431508,85,255,Parbhani,Maharashtra
May-25,489,431509,897,2464,Parbhani,Maharashtra
May-25,489,431510,157,513,Parbhani,Maharashtra
May-25,489,431511,966,2666,Parbhani,Maharashtra
May-25,489,431514,1795,3478,Parbhani,Maharashtra
May-25,489,431516,340,716,Parbhani,Maharashtra
May-25,489,431521,226,536,Parbhani,Maharashtra
May-25,489,431536,195,628,Parbhani,Maharashtra
May-25,489,431537,110,214,Parbhani,Maharashtra
May-25,489,431540,164,467,Parbhani,Maharashtra
May-25,489,431541,205,543,Parbhani,Maharashtra
May-25,489,431720,139,411,Parbhani,Maharashtra
May-25,490,410301,31,29,Pune,Maharashtra
May-25,490,410302,0,4,Pune,Maharashtra
May-25,490,410401,232,373,Pune,Maharashtra
May-25,490,410402,0,9,Pune,Maharashtra
May-25,490,410403,21,37,Pune,Maharashtra
May-25,490,410405,259,344,Pune,Maharashtra
May-25,490,410406,78,126,Pune,Maharashtra
May-25,490,410501,633,902,Pune,Maharashtra
May-25,490,410502,517,729,Pune,Maharashtra
May-25,490,410503,195,276,Pune,Maharashtra
May-25,490,410504,470,476,Pune,Maharashtra
May-25,490,410505,434,687,Pune,Maharashtra
May-25,490,410506,422,537,Pune,Maharashtra
May-25,490,410507,405,544,Pune,Maharashtra
May-25,490,410508,0,8,Pune,Maharashtra
May-25,490,410509,75,138,Pune,Maharashtra
May-25,490,410510,28,43,Pune,Maharashtra
May-25,490,410511,56,80,Pune,Maharashtra
May-25,490,410512,53,86,Pune,Maharashtra
May-25,490,410513,59,86,Pune,Maharashtra
May-25,490,410515,87,91,Pune,Maharashtra
May-25,490,410516,39,109,Pune,Maharashtra
May-25,490,410517,0,2,Pune,Maharashtra
May-25,490,411001,362,407,Pune,Maharashtra
May-25,490,411002,281,489,Pune,Maharashtra
May-25,490,411003,167,217,Pune,Maharashtra
May-25,490,411004,95,109,Pune,Maharashtra
May-25,490,411005,225,252,Pune,Maharashtra
May-25,490,411006,296,423,Pune,Maharashtra
May-25,490,411007,86,133,Pune,Maharashtra
May-25,490,411008,18,41,Pune,Maharashtra
May-25,490,411009,328,620,Pune,Maharashtra
May-25,490,411011,241,232,Pune,Maharashtra
May-25,490,411012,193,361,Pune,Maharashtra
May-25,490,411013,155,187,Pune,Maharashtra
May-25,490,411014,1034,1412,Pune,Maharashtra
May-25,490,411015,533,584,Pune,Maharashtra
May-25,490,411016,271,276,Pune,Maharashtra
May-25,490,411017,814,945,Pune,Maharashtra
May-25,490,411018,292,486,Pune,Maharashtra
May-25,490,411019,331,477,Pune,Maharashtra
May-25,490,411020,135,139,Pune,Maharashtra
May-25,490,411021,207,268,Pune,Maharashtra
May-25,490,411022,36,63,Pune,Maharashtra
May-25,490,411023,172,247,Pune,Maharashtra
May-25,490,411024,57,100,Pune,Maharashtra
May-25,490,411025,30,88,Pune,Maharashtra
May-25,490,411026,100,229,Pune,Maharashtra
May-25,490,411027,355,478,Pune,Maharashtra
May-25,490,411028,689,800,Pune,Maharashtra
May-25,490,411030,308,408,Pune,Maharashtra
May-25,490,411031,48,62,Pune,Maharashtra
May-25,490,411032,96,117,Pune,Maharashtra
May-25,490,411033,863,985,Pune,Maharashtra
May-25,490,411034,60,78,Pune,Maharashtra
May-25,490,411035,200,288,Pune,Maharashtra
May-25,490,411036,239,239,Pune,Maharashtra
May-25,490,411037,458,746,Pune,Maharashtra
May-25,490,411038,510,599,Pune,Maharashtra
May-25,490,411039,469,588,Pune,Maharashtra
May-25,490,411040,114,167,Pune,Maharashtra
May-25,490,411041,673,934,Pune,Maharashtra
May-25,490,411042,464,878,Pune,Maharashtra
May-25,490,411043,311,470,Pune,Maharashtra
May-25,490,411044,281,374,Pune,Maharashtra
May-25,490,411045,167,213,Pune,Maharashtra
May-25,490,411046,636,965,Pune,Maharashtra
May-25,490,411047,144,165,Pune,Maharashtra
May-25,490,411048,631,886,Pune,Maharashtra
May-25,490,411051,30,67,Pune,Maharashtra
May-25,490,411052,162,183,Pune,Maharashtra
May-25,490,411057,342,406,Pune,Maharashtra
May-25,490,411058,470,676,Pune,Maharashtra
May-25,490,411060,151,213,Pune,Maharashtra
May-25,490,411061,214,246,Pune,Maharashtra
May-25,490,411062,199,370,Pune,Maharashtra
May-25,490,411067,2,8,Pune,Maharashtra
May-25,490,411068,37,57,Pune,Maharashtra
May-25,490,411070,4,5,Pune,Maharashtra
May-25,490,411071,0,1,Pune,Maharashtra
May-25,490,412101,351,563,Pune,Maharashtra
May-25,490,412102,92,75,Pune,Maharashtra
May-25,490,412103,114,60,Pune,Maharashtra
May-25,490,412104,113,216,Pune,Maharashtra
May-25,490,412105,737,1006,Pune,Maharashtra
May-25,490,412106,243,321,Pune,Maharashtra
May-25,490,412107,57,95,Pune,Maharashtra
May-25,490,412108,96,146,Pune,Maharashtra
May-25,490,412109,161,176,Pune,Maharashtra
May-25,490,412110,220,279,Pune,Maharashtra
May-25,490,412112,0,3,Pune,Maharashtra
May-25,490,412114,726,844,Pune,Maharashtra
May-25,490,412115,178,232,Pune,Maharashtra
May-25,490,412201,277,309,Pune,Maharashtra
May-25,490,412202,210,294,Pune,Maharashtra
May-25,490,412203,206,274,Pune,Maharashtra
May-25,490,412204,105,118,Pune,Maharashtra
May-25,490,412205,270,295,Pune,Maharashtra
May-25,490,412206,274,482,Pune,Maharashtra
May-25,490,412207,783,912,Pune,Maharashtra
May-25,490,412208,282,337,Pune,Maharashtra
May-25,490,412209,120,140,Pune,Maharashtra
May-25,490,412210,248,293,Pune,Maharashtra
May-25,490,412211,226,237,Pune,Maharashtra
May-25,490,412212,24,52,Pune,Maharashtra
May-25,490,412213,129,325,Pune,Maharashtra
May-25,490,412214,77,130,Pune,Maharashtra
May-25,490,412215,41,79,Pune,Maharashtra
May-25,490,412216,94,150,Pune,Maharashtra
May-25,490,412218,85,114,Pune,Maharashtra
May-25,490,412219,106,119,Pune,Maharashtra
May-25,490,412220,52,39,Pune,Maharashtra
May-25,490,412301,395,746,Pune,Maharashtra
May-25,490,412303,212,303,Pune,Maharashtra
May-25,490,412304,65,76,Pune,Maharashtra
May-25,490,412305,66,162,Pune,Maharashtra
May-25,490,412306,84,105,Pune,Maharashtra
May-25,490,412307,273,345,Pune,Maharashtra
May-25,490,412308,371,527,Pune,Maharashtra
May-25,490,412311,66,136,Pune,Maharashtra
May-25,490,412312,51,62,Pune,Maharashtra
May-25,490,412401,64,67,Pune,Maharashtra
May-25,490,412402,139,294,Pune,Maharashtra
May-25,490,412403,97,115,Pune,Maharashtra
May-25,490,412404,79,128,Pune,Maharashtra
May-25,490,412405,47,44,Pune,Maharashtra
May-25,490,412406,109,167,Pune,Maharashtra
May-25,490,412408,106,127,Pune,Maharashtra
May-25,490,412409,268,326,Pune,Maharashtra
May-25,490,412410,197,244,Pune,Maharashtra
May-25,490,412411,287,316,Pune,Maharashtra
May-25,490,412412,132,145,Pune,Maharashtra
May-25,490,413102,959,932,Pune,Maharashtra
May-25,490,413103,545,431,Pune,Maharashtra
May-25,490,413104,611,609,Pune,Maharashtra
May-25,490,413105,171,208,Pune,Maharashtra
May-25,490,413106,1036,707,Pune,Maharashtra
May-25,490,413110,243,135,Pune,Maharashtra
May-25,490,413114,493,537,Pune,Maharashtra
May-25,490,413115,122,142,Pune,Maharashtra
May-25,490,413116,74,68,Pune,Maharashtra
May-25,490,413120,162,220,Pune,Maharashtra
May-25,490,413130,173,195,Pune,Maharashtra
May-25,490,413132,430,392,Pune,Maharashtra
May-25,490,413133,71,58,Pune,Maharashtra
May-25,490,413211,306,454,Pune,Maharashtra
May-25,490,413801,297,423,Pune,Maharashtra
May-25,490,413802,42,45,Pune,Maharashtra
May-25,491,400702,334,415,Raigad,Maharashtra
May-25,491,400704,26,41,Raigad,Maharashtra
May-25,491,400707,22,40,Raigad,Maharashtra
May-25,491,402101,31,86,Raigad,Maharashtra
May-25,491,402102,30,69,Raigad,Maharashtra
May-25,491,402103,116,167,Raigad,Maharashtra
May-25,491,402104,144,192,Raigad,Maharashtra
May-25,491,402105,11,55,Raigad,Maharashtra
May-25,491,402106,148,165,Raigad,Maharashtra
May-25,491,402107,867,1375,Raigad,Maharashtra
May-25,491,402108,101,108,Raigad,Maharashtra
May-25,491,402109,132,409,Raigad,Maharashtra
May-25,491,402110,50,86,Raigad,Maharashtra
May-25,491,402111,70,204,Raigad,Maharashtra
May-25,491,402112,26,63,Raigad,Maharashtra
May-25,491,402113,4,10,Raigad,Maharashtra
May-25,491,402114,2,3,Raigad,Maharashtra
May-25,491,402115,51,103,Raigad,Maharashtra
May-25,491,402116,72,81,Raigad,Maharashtra
May-25,491,402117,142,170,Raigad,Maharashtra
May-25,491,402120,31,92,Raigad,Maharashtra
May-25,491,402122,31,57,Raigad,Maharashtra
May-25,491,402125,1,9,Raigad,Maharashtra
May-25,491,402126,17,23,Raigad,Maharashtra
May-25,491,402201,231,322,Raigad,Maharashtra
May-25,491,402202,92,104,Raigad,Maharashtra
May-25,491,402203,119,191,Raigad,Maharashtra
May-25,491,402204,48,81,Raigad,Maharashtra
May-25,491,402207,26,52,Raigad,Maharashtra
May-25,491,402209,140,125,Raigad,Maharashtra
May-25,491,402301,216,421,Raigad,Maharashtra
May-25,491,402302,189,351,Raigad,Maharashtra
May-25,491,402303,131,333,Raigad,Maharashtra
May-25,491,402304,73,92,Raigad,Maharashtra
May-25,491,402305,56,212,Raigad,Maharashtra
May-25,491,402306,36,75,Raigad,Maharashtra
May-25,491,402307,10,61,Raigad,Maharashtra
May-25,491,402308,15,46,Raigad,Maharashtra
May-25,491,402309,53,120,Raigad,Maharashtra
May-25,491,402401,206,196,Raigad,Maharashtra
May-25,491,402402,31,56,Raigad,Maharashtra
May-25,491,402403,72,111,Raigad,Maharashtra
May-25,491,402404,22,58,Raigad,Maharashtra
May-25,491,410101,219,369,Raigad,Maharashtra
May-25,491,410102,0,6,Raigad,Maharashtra
May-25,491,410201,264,898,Raigad,Maharashtra
May-25,491,410202,66,92,Raigad,Maharashtra
May-25,491,410203,277,741,Raigad,Maharashtra
May-25,491,410204,28,60,Raigad,Maharashtra
May-25,491,410205,41,119,Raigad,Maharashtra
May-25,491,410206,1544,1980,Raigad,Maharashtra
May-25,491,410207,194,378,Raigad,Maharashtra
May-25,491,410208,196,355,Raigad,Maharashtra
May-25,491,410209,23,82,Raigad,Maharashtra
May-25,491,410210,369,522,Raigad,Maharashtra
May-25,491,410216,3,10,Raigad,Maharashtra
May-25,491,410218,350,698,Raigad,Maharashtra
May-25,491,410220,41,122,Raigad,Maharashtra
May-25,491,410221,227,305,Raigad,Maharashtra
May-25,491,410222,142,222,Raigad,Maharashtra
May-25,491,415213,12,23,Raigad,Maharashtra
May-25,492,415202,24,60,Ratnagiri,Maharashtra
May-25,492,415203,83,168,Ratnagiri,Maharashtra
May-25,492,415208,50,93,Ratnagiri,Maharashtra
May-25,492,415214,2,10,Ratnagiri,Maharashtra
May-25,492,415601,68,180,Ratnagiri,Maharashtra
May-25,492,415602,26,64,Ratnagiri,Maharashtra
May-25,492,415603,54,106,Ratnagiri,Maharashtra
May-25,492,415604,114,334,Ratnagiri,Maharashtra
May-25,492,415605,348,753,Ratnagiri,Maharashtra
May-25,492,415606,71,167,Ratnagiri,Maharashtra
May-25,492,415607,25,60,Ratnagiri,Maharashtra
May-25,492,415608,61,146,Ratnagiri,Maharashtra
May-25,492,415609,58,192,Ratnagiri,Maharashtra
May-25,492,415610,62,170,Ratnagiri,Maharashtra
May-25,492,415611,106,177,Ratnagiri,Maharashtra
May-25,492,415612,531,491,Ratnagiri,Maharashtra
May-25,492,415613,55,72,Ratnagiri,Maharashtra
May-25,492,415614,31,34,Ratnagiri,Maharashtra
May-25,492,415615,18,42,Ratnagiri,Maharashtra
May-25,492,415616,76,93,Ratnagiri,Maharashtra
May-25,492,415617,33,60,Ratnagiri,Maharashtra
May-25,492,415619,40,77,Ratnagiri,Maharashtra
May-25,492,415620,108,197,Ratnagiri,Maharashtra
May-25,492,415621,58,123,Ratnagiri,Maharashtra
May-25,492,415626,20,28,Ratnagiri,Maharashtra
May-25,492,415628,100,178,Ratnagiri,Maharashtra
May-25,492,415629,66,57,Ratnagiri,Maharashtra
May-25,492,415637,39,63,Ratnagiri,Maharashtra
May-25,492,415639,215,268,Ratnagiri,Maharashtra
May-25,492,415640,46,113,Ratnagiri,Maharashtra
May-25,492,415641,96,210,Ratnagiri,Maharashtra
May-25,492,415643,41,73,Ratnagiri,Maharashtra
May-25,492,415701,37,104,Ratnagiri,Maharashtra
May-25,492,415702,57,93,Ratnagiri,Maharashtra
May-25,492,415703,87,116,Ratnagiri,Maharashtra
May-25,492,415705,20,37,Ratnagiri,Maharashtra
May-25,492,415706,38,93,Ratnagiri,Maharashtra
May-25,492,415708,38,55,Ratnagiri,Maharashtra
May-25,492,415709,202,459,Ratnagiri,Maharashtra
May-25,492,415710,25,37,Ratnagiri,Maharashtra
May-25,492,415711,59,168,Ratnagiri,Maharashtra
May-25,492,415712,204,562,Ratnagiri,Maharashtra
May-25,492,415713,70,173,Ratnagiri,Maharashtra
May-25,492,415714,14,50,Ratnagiri,Maharashtra
May-25,492,415715,25,46,Ratnagiri,Maharashtra
May-25,492,415716,24,70,Ratnagiri,Maharashtra
May-25,492,415717,0,2,Ratnagiri,Maharashtra
May-25,492,415718,22,70,Ratnagiri,Maharashtra
May-25,492,415719,32,50,Ratnagiri,Maharashtra
May-25,492,415720,12,52,Ratnagiri,Maharashtra
May-25,492,415722,68,151,Ratnagiri,Maharashtra
May-25,492,415724,107,107,Ratnagiri,Maharashtra
May-25,492,415726,46,57,Ratnagiri,Maharashtra
May-25,492,415727,109,221,Ratnagiri,Maharashtra
May-25,492,415728,12,34,Ratnagiri,Maharashtra
May-25,492,415729,0,4,Ratnagiri,Maharashtra
May-25,492,415730,11,54,Ratnagiri,Maharashtra
May-25,492,415801,47,83,Ratnagiri,Maharashtra
May-25,492,415802,0,15,Ratnagiri,Maharashtra
May-25,492,415803,98,198,Ratnagiri,Maharashtra
May-25,492,415804,292,607,Ratnagiri,Maharashtra
May-25,492,415805,1,4,Ratnagiri,Maharashtra
May-25,492,415806,38,37,Ratnagiri,Maharashtra
May-25,492,415807,19,46,Ratnagiri,Maharashtra
May-25,492,416701,165,326,Ratnagiri,Maharashtra
May-25,492,416702,156,319,Ratnagiri,Maharashtra
May-25,492,416704,179,276,Ratnagiri,Maharashtra
May-25,492,416705,42,73,Ratnagiri,Maharashtra
May-25,492,416707,31,55,Ratnagiri,Maharashtra
May-25,492,416709,4,7,Ratnagiri,Maharashtra
May-25,492,416712,86,135,Ratnagiri,Maharashtra
May-25,492,416713,36,65,Ratnagiri,Maharashtra
May-25,493,415301,190,287,Sangli,Maharashtra
May-25,493,415302,75,160,Sangli,Maharashtra
May-25,493,415303,103,241,Sangli,Maharashtra
May-25,493,415304,215,371,Sangli,Maharashtra
May-25,493,415305,136,297,Sangli,Maharashtra
May-25,493,415306,117,203,Sangli,Maharashtra
May-25,493,415307,73,218,Sangli,Maharashtra
May-25,493,415308,76,152,Sangli,Maharashtra
May-25,493,415309,47,73,Sangli,Maharashtra
May-25,493,415310,43,72,Sangli,Maharashtra
May-25,493,415311,465,663,Sangli,Maharashtra
May-25,493,415313,28,54,Sangli,Maharashtra
May-25,493,415315,92,138,Sangli,Maharashtra
May-25,493,415401,150,157,Sangli,Maharashtra
May-25,493,415402,24,76,Sangli,Maharashtra
May-25,493,415403,98,194,Sangli,Maharashtra
May-25,493,415404,54,135,Sangli,Maharashtra
May-25,493,415405,91,250,Sangli,Maharashtra
May-25,493,415406,79,114,Sangli,Maharashtra
May-25,493,415407,125,196,Sangli,Maharashtra
May-25,493,415408,203,558,Sangli,Maharashtra
May-25,493,415409,483,850,Sangli,Maharashtra
May-25,493,415410,71,80,Sangli,Maharashtra
May-25,493,415411,133,197,Sangli,Maharashtra
May-25,493,415412,50,97,Sangli,Maharashtra
May-25,493,415413,63,134,Sangli,Maharashtra
May-25,493,415414,17,35,Sangli,Maharashtra
May-25,493,415415,16,21,Sangli,Maharashtra
May-25,493,416301,252,510,Sangli,Maharashtra
May-25,493,416302,71,178,Sangli,Maharashtra
May-25,493,416303,59,162,Sangli,Maharashtra
May-25,493,416304,30,74,Sangli,Maharashtra
May-25,493,416305,20,62,Sangli,Maharashtra
May-25,493,416306,55,117,Sangli,Maharashtra
